id,bom_id/id,product_id,product_qty_formula,product_uom
mrp.template_slipjoint_ahu_line26,mrp.template_slipjoint_ahu,[SP05013],"((59+line.W)>610 and (59+line.W)<=914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.9) or 0.0",kg
mrp.template_slipjoint_ahu_line27,mrp.template_slipjoint_ahu,[SP05007],"((59+line.W)>914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_ahu_line28,mrp.template_slipjoint_ahu,[SP05013],"((59+line.W)>914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.9) or 0.0",kg
mrp.template_slipjoint_ahu_line29,mrp.template_slipjoint_ahu,[SP05006],"((39+line.W)<=457) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (457*line.L/1000000*3.75*2) or 0.0",kg
mrp.template_slipjoint_ahu_line30,mrp.template_slipjoint_ahu,[SP05007],"((39+line.W)>457 and (39+line.W)<=610) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.75*2) or 0.0",kg
mrp.template_slipjoint_ahu_line31,mrp.template_slipjoint_ahu,[SP05006],"((39+line.W)>610 and (39+line.W)<=914) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.75*2) or 0.0",kg
mrp.template_slipjoint_ahu_line32,mrp.template_slipjoint_ahu,[SP05007],"((39+line.W)>914) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.75*2) or 0.0",kg
mrp.template_slipjoint_ahu_line33,mrp.template_slipjoint_ahu,[SP05008],"((39+line.W)<=457) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (457*line.L/1000000*3.4*2) or 0.0",kg
mrp.template_slipjoint_ahu_line34,mrp.template_slipjoint_ahu,[SP05009],"((39+line.W)>457 and (39+line.W)<=610) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (610*line.L/1000000*3.4*2) or 0.0",kg
mrp.template_slipjoint_ahu_line35,mrp.template_slipjoint_ahu,[SP05008],"((39+line.W)>610 and (39+line.W)<=914) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (914*line.L/1000000*3.4*2) or 0.0",kg
mrp.template_slipjoint_ahu_line36,mrp.template_slipjoint_ahu,[SP05009],"((39+line.W)>914) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (1219*line.L/1000000*3.4*2) or 0.0",kg
mrp.template_slipjoint_ahu_line37,mrp.template_slipjoint_ahu,[SP05006],"((39+line.W)<=457) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (457*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_ahu_line38,mrp.template_slipjoint_ahu,[SP05004],"((39+line.W)<=457) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (457*line.L/1000000*3.2) or 0.0",kg
mrp.template_slipjoint_ahu_line39,mrp.template_slipjoint_ahu,[SP05007],"((39+line.W)>457 and (39+line.W)<=610) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_ahu_line40,mrp.template_slipjoint_ahu,[SP05012],"((39+line.W)>457 and (39+line.W)<=610) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.2) or 0.0",kg
mrp.template_slipjoint_ahu_line41,mrp.template_slipjoint_ahu,[SP05006],"((39+line.W)>610 and (39+line.W)<=914) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_ahu_line42,mrp.template_slipjoint_ahu,[SP05004],"((39+line.W)>610 and (39+line.W)<=914) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.2) or 0.0",kg
mrp.template_slipjoint_ahu_line43,mrp.template_slipjoint_ahu,[SP05007],"((39+line.W)>914) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_ahu_line44,mrp.template_slipjoint_ahu,[SP05012],"((39+line.W)>914) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.2) or 0.0",kg
mrp.template_slipjoint_ahu_line45,mrp.template_slipjoint_ahu,[SP05013],"((39+line.W)<=457) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (457*line.L/1000000*3.9*2) or 0.0",kg
mrp.template_slipjoint_ahu_line46,mrp.template_slipjoint_ahu,[SP05013],"((39+line.W)>457 and (39+line.W)<=610) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (610*line.L/1000000*3.9*2) or 0.0",kg
mrp.template_slipjoint_ahu_line47,mrp.template_slipjoint_ahu,[SP05013],"((39+line.W)>610 and (39+line.W)<=914) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.9*2) or 0.0",kg
mrp.template_slipjoint_ahu_line48,mrp.template_slipjoint_ahu,[SP05013],"((39+line.W)>914) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (1219*line.L/1000000*3.9*2) or 0.0",kg
mrp.template_slipjoint_ahu_line49,mrp.template_slipjoint_ahu,[SP05006],"((39+line.W)<=457) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (457*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_ahu_line50,mrp.template_slipjoint_ahu,[SP05013],"((39+line.W)<=457) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (457*line.L/1000000*3.9) or 0.0",kg
mrp.template_slipjoint_ahu_line51,mrp.template_slipjoint_ahu,[SP05007],"((39+line.W)>457 and (39+line.W)<=610) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_ahu_line52,mrp.template_slipjoint_ahu,[SP05013],"((39+line.W)>457 and (39+line.W)<=610) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.9) or 0.0",kg
mrp.template_slipjoint_ahu_line53,mrp.template_slipjoint_ahu,[SP05006],"((39+line.W)>610 and (39+line.W)<=914) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_ahu_line54,mrp.template_slipjoint_ahu,[SP05013],"((39+line.W)>610 and (39+line.W)<=914) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.9) or 0.0",kg
mrp.template_slipjoint_ahu_line55,mrp.template_slipjoint_ahu,[SP05007],"((39+line.W)>914) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_ahu_line56,mrp.template_slipjoint_ahu,[SP05013],"((39+line.W)>914) and (line.mat_joint_choices.code in ('MN','FN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.9) or 0.0",kg
mrp.template_slipjoint_ahu_line57,mrp.template_slipjoint_ahu,[SP05006],((14+line.W)<=457) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (457*line.L/1000000*3.75*2) or 0.0,kg
mrp.template_slipjoint_ahu_line58,mrp.template_slipjoint_ahu,[SP05007],((14+line.W)>457 and (14+line.W)<=610) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.75*2) or 0.0,kg
mrp.template_slipjoint_ahu_line59,mrp.template_slipjoint_ahu,[SP05006],((14+line.W)>610 and (14+line.W)<=914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.75*2) or 0.0,kg
mrp.template_slipjoint_ahu_line60,mrp.template_slipjoint_ahu,[SP05007],((14+line.W)>914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.75*2) or 0.0,kg
mrp.template_slipjoint_ahu_line61,mrp.template_slipjoint_ahu,[SP05008],((14+line.W)<=457) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (457*line.L/1000000*3.4*2) or 0.0,kg
mrp.template_slipjoint_ahu_line62,mrp.template_slipjoint_ahu,[SP05009],((14+line.W)>457 and (14+line.W)<=610) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (610*line.L/1000000*3.4*2) or 0.0,kg
mrp.template_slipjoint_ahu_line63,mrp.template_slipjoint_ahu,[SP05008],((14+line.W)>610 and (14+line.W)<=914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (914*line.L/1000000*3.4*2) or 0.0,kg
mrp.template_slipjoint_ahu_line64,mrp.template_slipjoint_ahu,[SP05009],((14+line.W)>914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='AW') and (1219*line.L/1000000*3.4*2) or 0.0,kg
mrp.template_slipjoint_ahu_line65,mrp.template_slipjoint_ahu,[SP05006],((14+line.W)<=457) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (457*line.L/1000000*3.75) or 0.0,kg
mrp.template_slipjoint_ahu_line66,mrp.template_slipjoint_ahu,[SP05004],((14+line.W)<=457) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (457*line.L/1000000*3.2) or 0.0,kg
mrp.template_slipjoint_ahu_line67,mrp.template_slipjoint_ahu,[SP05007],((14+line.W)>457 and (14+line.W)<=610) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.75) or 0.0,kg
mrp.template_slipjoint_ahu_line68,mrp.template_slipjoint_ahu,[SP05012],((14+line.W)>457 and (14+line.W)<=610) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.2) or 0.0,kg
mrp.template_slipjoint_ahu_line69,mrp.template_slipjoint_ahu,[SP05006],((14+line.W)>610 and (14+line.W)<=914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.75) or 0.0,kg
mrp.template_slipjoint_ahu_line70,mrp.template_slipjoint_ahu,[SP05004],((14+line.W)>610 and (14+line.W)<=914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.2) or 0.0,kg
mrp.template_slipjoint_ahu_line71,mrp.template_slipjoint_ahu,[SP05007],((14+line.W)>914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.75) or 0.0,kg
mrp.template_slipjoint_ahu_line72,mrp.template_slipjoint_ahu,[SP05012],((14+line.W)>914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.2) or 0.0,kg
mrp.template_slipjoint_ahu_line73,mrp.template_slipjoint_ahu,[SP05013],((14+line.W)<=457) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (457*line.L/1000000*3.9*2) or 0.0,kg
mrp.template_slipjoint_ahu_line74,mrp.template_slipjoint_ahu,[SP05013],((14+line.W)>457 and (14+line.W)<=610) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (610*line.L/1000000*3.9*2) or 0.0,kg
mrp.template_slipjoint_ahu_line75,mrp.template_slipjoint_ahu,[SP05013],((14+line.W)>610 and (14+line.W)<=914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.9*2) or 0.0,kg
mrp.template_slipjoint_ahu_line76,mrp.template_slipjoint_ahu,[SP05013],((14+line.W)>914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (1219*line.L/1000000*3.9*2) or 0.0,kg
mrp.template_slipjoint_ahu_line77,mrp.template_slipjoint_ahu,[SP05006],((14+line.W)<=457) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (457*line.L/1000000*3.75) or 0.0,kg
mrp.template_slipjoint_ahu_line78,mrp.template_slipjoint_ahu,[SP05013],((14+line.W)<=457) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (457*line.L/1000000*3.9) or 0.0,kg
mrp.template_slipjoint_ahu_line79,mrp.template_slipjoint_ahu,[SP05007],((14+line.W)>457 and (14+line.W)<=610) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.75) or 0.0,kg
mrp.template_slipjoint_ahu_line80,mrp.template_slipjoint_ahu,[SP05013],((14+line.W)>457 and (14+line.W)<=610) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.9) or 0.0,kg
mrp.template_slipjoint_ahu_line81,mrp.template_slipjoint_ahu,[SP05006],((14+line.W)>610 and (14+line.W)<=914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.75) or 0.0,kg
mrp.template_slipjoint_ahu_line82,mrp.template_slipjoint_ahu,[SP05013],((14+line.W)>610 and (14+line.W)<=914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.9) or 0.0,kg
mrp.template_slipjoint_ahu_line83,mrp.template_slipjoint_ahu,[SP05007],((14+line.W)>914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.75) or 0.0,kg
mrp.template_slipjoint_ahu_line84,mrp.template_slipjoint_ahu,[SP05013],((14+line.W)>914) and (line.mat_joint_choices.code in ('NN')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.9) or 0.0,kg
mrp.template_slipjoint_ahu_line85,mrp.template_slipjoint_ahu,[SP05002],(line.mat_insulation_choices.code == 'PU') and (line.W*line.L*line.T.value/1000000000*40*0.437*1.13-(line.cut_area*line.T.value*40*0.437*1.13/1000)) or 0.0,kg
mrp.template_slipjoint_ahu_line86,mrp.template_slipjoint_ahu,[SP05003],(line.mat_insulation_choices.code == 'PU') and (line.W*line.L*line.T.value/1000000000*40*0.563*1.13-(line.cut_area*line.T.value*40*0.563*1.13/1000)) or 0.0,kg
mrp.template_slipjoint_ahu_line87,mrp.template_slipjoint_ahu,[SP05024],(line.mat_insulation_choices.code == 'PIR') and (line.W*line.L*line.T.value/1000000000*36*0.242*1.2*1.05-(line.cut_area*line.T.value*36*0.242*1.2*1.05/1000)) or 0.0,kg
mrp.template_slipjoint_ahu_line88,mrp.template_slipjoint_ahu,[SP05003],(line.mat_insulation_choices.code == 'PIR') and (line.W*line.L*line.T.value/1000000000*36*0.714*1.2*1.05-(line.cut_area*line.T.value*36*0.714*1.2*1.05/1000)) or 0.0,kg
mrp.template_slipjoint_ahu_line89,mrp.template_slipjoint_ahu,[SP05023],(line.mat_insulation_choices.code == 'PIR') and (line.W*line.L*line.T.value/1000000000*36*0.044*1.2*1.05-(line.cut_area*line.T.value*36*0.044*1.2*1.05/1000)) or 0.0,kg
mrp.template_slipjoint_ahu_line90,mrp.template_slipjoint_ahu,[SP04016],"(line.T.value == 42 and line.mat_insulation_choices.code in ('PU','PIR')) and (round((line.W*line.L/1000000)-0.5,0)*6) or 0.0",pcs
mrp.template_slipjoint_ahu_line91,mrp.template_slipjoint_ahu,[SP04017],"(line.T.value == 50 and line.mat_insulation_choices.code in ('PU','PIR')) and (round((line.W*line.L/1000000)-0.5,0)*6) or 0.0",pcs
mrp.template_slipjoint_ahu_line92,mrp.template_slipjoint_ahu,[SP04018],"(line.T.value == 75 and line.mat_insulation_choices.code in ('PU','PIR')) and (round((line.W*line.L/1000000)-0.5,0)*6) or 0.0",pcs
mrp.template_slipjoint_ahu_line93,mrp.template_slipjoint_ahu,[SP04019],"(line.T.value == 100 and line.mat_insulation_choices.code in ('PU','PIR')) and (round((line.W*line.L/1000000)-0.5,0)*6) or 0.0",pcs
